sample_id,smiles
2171,CCCCCCCCOc1cccc(-c2nc3c(-c4ccc(C)s4)cc(F)c(-c4ccc(-c5cc6c(-c7cc(CCCCCCCC)c(CCCCCCCC)s7)c7sc(C)cc7c(-c7cc(CCCCCCCC)c(CCCCCCCC)s7)c6s5)s4)c3nc2-c2cccc(OCCCCCCCC)c2)c1
2172,CCCCCCCCc1ccc(-c2nc3c(-c4ccc(C)s4)cc(F)c(-c4ccc(-c5cc6c(-c7cc(CCCCCCCC)c(CCCCCCCC)s7)c7sc(C)cc7c(-c7cc(CCCCCCCC)c(CCCCCCCC)s7)c6s5)s4)c3nc2-c2ccc(CCCCCCCC)s2)s1
2173,CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(OC[C@H](CC)CCCCCC)c5sc(C)cc5c(OCC(CC)CCCCCC)c4s3)s2)c2nc3c4cccc5ccc6cccc(c3nc2c1-c1ccc(C)s1)c6c54
2174,CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(C[C@H](CC)CCCCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCCCC)s5)c4s3)s2)c2nc3c4cccc5ccc6cccc(c3nc2c1-c1ccc(C)s1)c6c54
2175,CCCCCCCCOc1cccc(-c2nc3c(-c4ccc(C)s4)c4c(c(-c5ccc(-c6cc7c(-c8cc(CCCCCCCC)c(CCCCCCCC)s8)c8sc(C)cc8c(-c8cc(CCCCCCCC)c(CCCCCCCC)s8)c7s6)s5)c3nc2-c2cccc(OCCCCCCCC)c2)C(=O)N(CC(CC)CCCC)C4=O)c1
2176,CCCCCCCCOc1cccc(-c2nc3c(-c4ccc(C)s4)c4c(c(-c5ccc(-c6cc7c(-c8ccc(CC(CC)CCCC)s8)c8sc(C)cc8c(-c8ccc(CC(CC)CCCC)s8)c7s6)s5)c3nc2-c2cccc(OCCCCCCCC)c2)C(=O)N(CC(CC)CCCC)C4=O)c1
2177,CCCCCCCCOc1cccc(-c2nc3c(-c4ccc(C)s4)c4c(c(-c5ccc(-c6cc7c(OCC(CC)CCCC)c8sc(C)cc8c(OCC(CC)CCCC)c7s6)s5)c3nc2-c2cccc(OCCCCCCCC)c2)C(=O)N(CC(CC)CCCC)C4=O)c1
2178,CCCCCCCCOc1cccc(-c2nc3c(-c4ccc(C)s4)c4c(c(-c5ccc(-c6ccc(C)s6)s5)c3nc2-c2cccc(OCCCCCCCC)c2)C(=O)N(CC(CC)CCCC)C4=O)c1
2179,CCCCCCCCc1c2cc(-c3ccc(C4=C5C(=O)N(CC(CCCCCC)CCCCCCCC)C(c6ccc(C)s6)=C5C(=O)N4CC(CCCCCC)CCCCCCCC)s3)sc2c(CCCCCCCC)c2cc(C)sc12
2180,CCCCCCC(CCCC)CN1C(=O)C2=C(c3ccc(-c4cc5c(CCC(CCCC)CCCCC)c6sc(C)cc6c(CCC(CCCC)CCCCC)c5s4)s3)N(CC(CCCC)CCCCCC)C(=O)C2=C1c1ccc(C)s1
2181,CCCCCCCCC(CCCCC)CCc1c2cc(-c3ccc(C4=C5C(=O)N(CCCCCCCC)C(c6ccc(C)s6)=C5C(=O)N4CCCCCCCC)s3)sc2c(CCC(CCCCC)CCCCCCCC)c2cc(C)sc12
2182,CCCCCCCCCCCCOc1c2cc(-c3ccc(C4=C5C(=O)N(CC(CCCC)CCCCCC)C(c6ccc(C)s6)=C5C(=O)N4CC(CCCC)CCCCCC)s3)sc2c(OCCCCCCCCCCCC)c2cc(C)sc12
2183,CCCCCCCCCCCCc1c2cc(-c3ccc(C4=C5C(=O)N(CC(CCCC)CCCCCC)C(c6ccc(C)s6)=C5C(=O)N4CC(CCCC)CCCCCC)s3)sc2c(CCCCCCCCCCCC)c2cc(C)sc12
2184,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc5cc6sc(C)cc6cc5s4)s3)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(=O)C2=C1c1ccc(C)s1
2185,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc5c(C#C[Si](C(C)C)(C(C)C)C(C)C)c6sc(C)cc6c(C#C[Si](C(C)C)(C(C)C)C(C)C)c5s4)s3)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(C)s1
2186,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(C5=C6C(=O)N(CC(CC)CCCC)C(c7ccc(C)s7)=C6C(=O)N5CC(CC)CCCC)s4)sc3c(-c3ccc(CC(CC)CCCC)o3)c3cc(C)sc23)o1
2187,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(C5=C6C(=O)N(CC(CC)CCCC)C(c7ccc(C)o7)=C6C(=O)N5CC(CC)CCCC)o4)sc3c(-c3ccc(CC(CC)CCCC)o3)c3cc(C)sc23)o1
2188,CCCCC(CC)COc1c2cc(-c3ccc(C4=C5C(=O)N(CC(CC)CCCC)C(c6ccc(C)s6)=C5C(=O)N4CC(CC)CCCC)s3)sc2c(OCC(CC)CCCC)c2cc(C)sc12
2189,CCCCC(CC)COc1c2cc(-c3ccc(C4=C5C(=O)N(CC(CC)CCCC)C(c6ccc(C)o6)=C5C(=O)N4CC(CC)CCCC)o3)sc2c(OCC(CC)CCCC)c2cc(C)sc12
2190,CCCCC(CC)Cc1ccc2sc(-c3c4cc(-c5ccc(-c6sc(-c7ccc(C)c8nsnc78)c7c6OCC(CC(CC)CCCC)(CC(CC)CCCC)CO7)c6nsnc56)sc4c(-c4cc5cc(CC(CC)CCCC)ccc5s4)c4cc(C)sc34)cc2c1
2191,CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc5c(-c6cc7cc(CC(CC)CCCC)ccc7s6)c6sc(C)cc6c(-c6cc7cc(CC(CC)CCCC)ccc7s6)c5s4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccc(C)s1
2192,CCCCC(CC)COc1ccc(-c2cccc(C#Cc3c4cc(-c5ccc(C6=C7C(=O)N(CC(CC)CCCC)C(c8ccc(C)s8)=C7C(=O)N6CC(CC)CCCC)s5)sc4c(C#Cc4cccc(-c5ccc(OCC(CC)CCCC)cc5)c4)c4cc(C)sc34)c2)cc1
2193,CCCCC(CC)COc1ccc(-c2ccc(F)c(C#Cc3c4cc(-c5ccc(C6=C7C(=O)N(CC(CC)CCCC)C(c8ccc(C)s8)=C7C(=O)N6CC(CC)CCCC)s5)sc4c(C#Cc4c(F)ccc(-c5ccc(OCC(CC)CCCC)cc5)c4F)c4cc(C)sc34)c2F)cc1
2194,CCCCC(CC)COc1c2cc(-c3ccc(C4=C5C(=O)N(CCCCCCCCCCCCc6ccc(-c7ccc(C#N)cc7)cc6)C(c6ccc(C)s6)=C5C(=O)N4CCCCCCCCCCCCc4ccc(-c5ccc(C#N)cc5)cc4)s3)sc2c(OCC(CC)CCCC)c2cc(C)sc12
2195,CCCCCCCCC(CCCCCCCC)n1c2cc(C)ccc2c2ccc(-c3ccc(C4=C5C(=O)N(CCCCCCCCCCCCc6ccc(-c7ccc(C#N)cc7)cc6)C(c6ccc(C)s6)=C5C(=O)N4CCCCCCCCCCCCc4ccc(-c5ccc(C#N)cc5)cc4)s3)cc21
2196,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C(c3ncc(-c4cc5cc6sc(C)cc6cc5s4)s3)N(C[C@@H](CCCCCCCCCC)CCCCCCCCCCCC)C(=O)C2=C1c1ncc(C)s1
2197,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C(c3ncc(-c4ccc(-c5ccc(C)s5)s4)s3)N(C[C@@H](CCCCCCCCCC)CCCCCCCCCCCC)C(=O)C2=C1c1ncc(C)s1
2198,CCCCCCC(CCCC)CN1C(=O)C2=C(c3ncc(-c4cc5c(s4)c4sc(C)cc4n5CC(CC)CCCC)s3)N(C[C@@H](CCCC)CCCCCC)C(=O)C2=C1c1ncc(C)s1
2199,CCCCCCCCC(CCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCC)CCCCCCCC)c(-c4ccc(-c5ccc(C)s5)s4)s3)c3nsnc23)sc1C
2200,CCCCCCCCC(CCCCCC)Cc1cc(-c2sc(-c3c(F)c(F)c(-c4cc(CC(CCCCCC)CCCCCCCC)c(-c5cc(CC(CCCCCC)CCCCCCCC)c(-c6ccc(-c7c(F)c(F)c(-c8ccc(C)s8)c8nsnc78)s6)s5)s4)c4nsnc34)cc2CC(CCCCCC)CCCCCCCC)sc1C
2201,CCCCCCCCC(CCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCC)CCCCCCCC)c(-c4cc(CC(CCCCCC)CCCCCCC)c(-c5ccc(-c6c(F)c(F)c(-c7ccc(C)s7)c7nsnc67)s5)s4)s3)c3nsnc23)sc1-c1cc(CC(CCCCCC)CCCCCCC)c(C)s1
2202,CCCCCCCCCCCCCCC(CCCCCCCCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)c(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c6nsnc56)s4)s3)c3nsnc23)sc1C
2203,CCCCCCCCCCCCc1cc(C)sc1-c1nc2cc3sc(-c4sc(-c5sc(-c6cc7c(cc(-c8cc(CC(CCCCCCCCCC)CCCCCCCCCCCC)c(C)s8)c8nsnc87)c7nsnc67)cc5CC(CCCCCCCCCC)CCCCCCCCCCCC)cc4CCCCCCCCCCCC)nc3cc2s1
2204,CCCCCCCCCCCCc1cc(C)sc1-c1nc2cc3sc(-c4sc(-c5sc(-c6cc7c(cc(-c8cc(CC(CCCCCCCC)CCCCCCCCCC)c(C)s8)c8nsnc87)c7nsnc67)cc5CC(CCCCCCCC)CCCCCCCCCC)cc4CCCCCCCCCCCC)nc3cc2s1
2205,CCCCCCCCC(CCCCCC)Cc1cc(-c2cc3c(cc(-c4cc(CC(CCCCCC)CCCCCCCC)c(-c5cc(CC(CCCCCC)CCCCCCCC)c(-c6nc7cc8sc(-c9sc(C)cc9CC(CCCCCC)CCCCCCCC)nc8cc7s6)s5)s4)c4nsnc43)c3nsnc23)sc1C
2206,CCCCCCCCC(CCCCCC)Cc1cc(C)sc1-c1nc2cc3sc(-c4sc(-c5sc(-c6cc7c(cc(-c8cc(CC(CCCC)CCCCCC)c(C)s8)c8nsnc87)c7nsnc67)cc5CC(CCCC)CCCCCC)cc4CC(CCCCCC)CCCCCCCC)nc3cc2s1
2207,CCCCCCC(CCCC)Cc1cc(-c2cc3c(cc(-c4cc(CC(CCCC)CCCCCC)c(-c5cc(CC(CCCC)CCCCCC)c(-c6nc7cc8sc(-c9sc(C)cc9CC(CCCC)CCCCCC)nc8cc7s6)s5)s4)c4nsnc43)c3nsnc23)sc1C
2208,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c3cc(-c4ccc(C)s4)ccc32)c2ccc(C)cc21
2209,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c3cc(-c4cc5sc(C)cc5s4)ccc32)c2ccc(C)cc21
2210,CCCCC(CC)COc1c2cc(-c3ccc4c(c3)N(CC(CC)CCCC)C(=O)/C4=C3/C(=O)N(CC(CC)CCCC)c4cc(C)ccc43)sc2c(OCC(CC)CCCC)c2cc(C)sc12
2211,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)/C(=C\c2ccc(-c3ccc(/C=C4\C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c5cc(-c6cc7c(OCC(CC)CCCC)c8sc(C)cc8c(OCC(CC)CCCC)c7s6)ccc54)s3)s2)c2ccc(C)cc21
2212,CCCCCCCCC(CCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCC)CCCCCCCC)c3cc(-c4cc(C)c(-c5sc(C)cc5C)s4)ccc32)c2ccc(C)cc21
2213,CCCCCCCCC(CCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCC)CCCCCCCC)c3cc(-c4cc(C)c(-c5ccc(-c6sc(C)cc6C)s5)s4)ccc32)c2ccc(C)cc21
2214,CCCCCCCCC(CCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCC)CCCCCCCC)c3cc(-c4cc(C)c(-c5cc6c(OCC(CC)CCCC)c7sc(-c8sc(C)cc8C)cc7c(OCC(CC)CCCC)c6s5)s4)ccc32)c2ccc(C)cc21
2215,CCCCCCCCC(CCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCC)CCCCCCCC)c3cc(-c4cc(C)c(-c5cc6c(CCC(CCCC)CCCCCC)c7sc(-c8sc(C)cc8C)cc7c(CCC(CCCC)CCCCCC)c6s5)s4)ccc32)c2ccc(C)cc21
2216,CCCCCCCCc1cc(C)sc1-c1ccc(-c2cc3c(OCC(CC)CCCC)c4sc(-c5ccc(-c6sc(-c7ccc8c(c7)N(CC(CCCCCC)CCCCCCCC)C(=O)/C8=C7/C(=O)N(CC(CCCCCC)CCCCCCCC)c8cc(C)ccc87)cc6CCCCCCCC)s5)cc4c(OC[C@H](CC)CCCC)c3s2)s1
2217,CCCCCCCCc1cc(C)sc1-c1cc(CCCCCCCC)c(-c2ccc(-c3cc4c(OCC(CC)CCCC)c5sc(-c6ccc(-c7sc(-c8sc(-c9ccc%10c(c9)N(CC(CCCCCC)CCCCCCCC)C(=O)/C%10=C9/C(=O)N(CC(CCCCCC)CCCCCCCC)c%10cc(C)ccc%109)cc8CCCCCCCC)cc7CCCCCCCC)s6)cc5c(OC[C@@H](CC)CCCC)c4s3)s2)s1
2218,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c3cc(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sc(-c8ccc(C)s8)cc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)s4)ccc32)c2ccc(C)cc21
2219,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c3cc(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sc(-c8ccc(C)s8)cc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)s4)sc32)c2sc(C)cc21
2220,CCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5ccc6c(c5)N(CC(CC)CCCC)C(=O)/C6=C5/C(=O)N(CC(CC)CCCC)c6cc(-c7ccc(C)s7)ccc65)s4)sc3c(-c3cc(CCCCCCCC)c(CCCCCCCC)s3)c3cc(C)sc23)sc1CCCCCCCC
2221,CCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5ccc6c(c5F)N(CC(CC)CCCC)C(=O)/C6=C5/C(=O)N(CC(CC)CCCC)c6c5ccc(-c5ccc(C)s5)c6F)s4)sc3c(-c3cc(CCCCCCCC)c(CCCCCCCC)s3)c3cc(C)sc23)sc1CCCCCCCC
2222,CCCCCCCCCCc1ccc(C#Cc2c3cc(C)sc3c(C#Cc3ccc(CCCCCCCCCC)cc3)c3cc(C)sc23)cc1
2223,CCCCCCCCCCCCCCCCc1ccc(C#Cc2c3cc(C)sc3c(C#Cc3ccc(CCCCCCCCCCCCCCCC)cc3)c3cc(C)sc23)cc1
2224,CCCCCCCCCCc1ccc(C#Cc2c3cc(C)oc3c(C#Cc3ccc(CCCCCCCCCC)cc3)c3cc(C)oc23)cc1
2225,CCCCCCCCCCc1ccc(C#Cc2c3cc(-c4cc5c(C#Cc6ccc(CCCCCCCCCC)cc6)c6sc(C)cc6c(C#Cc6ccc(CCCCCCCCCC)cc6)c5s4)oc3c(C#Cc3ccc(CCCCCCCCCC)cc3)c3cc(C)oc23)cc1
2226,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c3cc(-c4cc5cc6cc(C)oc6cc5o4)ccc32)c2ccc(C)cc21
2227,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c3cc(-c4cc5cc6oc(C)cc6cc5o4)ccc32)c2ccc(C)cc21
2228,CCCCCCCCCCc1cc(C)sc1-c1oc2cc3c(CCCCCCCCCC)c(-c4sc(-c5ccc(C6=C7C(=O)N(CC(CC)CCCC)C(c8ccc(C)o8)=C7C(=O)N6C[C@@H](CC)CCCC)o5)cc4CCCCCCCCCC)oc3cc2c1CCCCCCCCCC
2229,CCCCCCCCCCCCCCN1C(=O)C2=C(c3ccc(-c4cc(CCCCCCCCCC)c(-c5oc6cc7c(CCCCCCCCCC)c(-c8sc(C)cc8CCCCCCCCCC)oc7cc6c5CCCCCCCCCC)s4)o3)N(CCCCCCCCCCCCCC)C(=O)C2=C1c1ccc(C)o1
2230,CCCCCCCCCCc1cc(C)sc1-c1oc2cc3c(CCCCCCCCCC)c(-c4sc(-c5ccc(C6=C7C(=O)N(CC(CC)CCCC)C(c8ccc(C)s8)=C7C(=O)N6CC(CC)CCCC)s5)cc4CCCCCCCCCC)oc3cc2c1CCCCCCCCCC
2231,CCCCCCCCCCCCCCN1C(=O)C2=C(c3ccc(-c4cc(CCCCCCCCCC)c(-c5oc6cc7c(CCCCCCCCCC)c(-c8sc(C)cc8CCCCCCCCCC)oc7cc6c5CCCCCCCCCC)s4)s3)N(CCCCCCCCCCCCCC)C(=O)C2=C1c1ccc(C)s1
2232,CCCCCCCCOc1c2cc(-c3sc(C)c4sc(C(=O)C(CC)CCCC)cc34)oc2c(OCCCCCCCC)c2cc(C)oc12
2233,CCCCCCCCOc1c2cc(-c3sc(C)c4sc(C(=O)OCC(CC)CCCC)c(F)c34)oc2c(OCCCCCCCC)c2cc(C)oc12
2234,CCCCCCCCOc1c2cc(-c3sc(C)c4sc(C(=O)C(CC)CCCC)c(F)c34)oc2c(OCCCCCCCC)c2cc(C)oc12
2235,CCCCCCCCOc1c2cc(-c3sc(C)c4sc(S(=O)(=O)CC(CC)CCCC)cc34)oc2c(OCCCCCCCC)c2cc(C)oc12
2236,CCCCCCCCOc1c2cc(-c3sc(C)c4sc(C(=O)OCC(CC)CCCC)c(C#N)c34)oc2c(OCCCCCCCC)c2cc(C)oc12
2237,CCCCC(CC)COc1c2cc(-c3sc(C)c4c(F)c(C(=O)C(CC)CCCC)sc34)oc2c(OCC(CC)CCCC)c2cc(C)oc12
2238,CCCCC(CC)Cc1ccc(-c2c3cc(-c4sc(C)c5c(F)c(C(=O)C(CC)CCCC)sc45)oc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)oc23)s1
2239,CCCCCCCCCCCCc1ccc(-c2c3cc(-c4sc(C)c5sc(C(=O)C(CC)CCCC)c(F)c45)sc3c(-c3ccc(CCCCCCCCCCCC)s3)c3cc(C)sc23)s1
2240,CCCCCCCCCCCCc1ccc(-c2c3cc(-c4sc(C)c5sc(C(=O)C(CC)CCCC)c(F)c45)sc3c(-c3ccc(CCCCCCCCCCCC)o3)c3cc(C)sc23)o1
2241,CCCCCCCCCCCCc1ccc(-c2c3cc(-c4sc(C)c5sc(C(=O)C(CC)CCCC)c(F)c45)oc3c(-c3ccc(CCCCCCCCCCCC)s3)c3cc(C)oc23)s1
2242,CCCCCCCCCCCCc1ccc(-c2c3cc(-c4sc(C)c5sc(C(=O)C(CC)CCCC)c(F)c45)oc3c(-c3ccc(CCCCCCCCCCCC)o3)c3cc(C)oc23)o1
2243,CCCCCCCN1C(=O)c2c(C)sc(-c3cc4c(OCC(CC)CCCC)c5oc(C)cc5c(OCC(CC)CCCC)c4o3)c2C1=O
2244,CCCCCCCCN1C(=O)c2c(C)sc(-c3cc4c(OCC(CC)CCCC)c5oc(C)cc5c(OCC(CC)CCCC)c4o3)c2C1=O
2245,CCCCCCCCCN1C(=O)c2c(C)sc(-c3cc4c(OCC(CC)CCCC)c5oc(C)cc5c(OCC(CC)CCCC)c4o3)c2C1=O
2246,CCCCCCCCCCN1C(=O)c2c(C)sc(-c3cc4c(OCC(CC)CCCC)c5oc(C)cc5c(OCC(CC)CCCC)c4o3)c2C1=O
2247,CCCCCCCCN1C(=O)c2c(C)sc(-c3cc4c(OCC(CC)CCCC)c5sc(C)cc5c(OCC(CC)CCCC)c4s3)c2C1=O
2248,CCCCCCCCCCCCCCCCCCCCOc1cc(C)sc1-c1nc2sc(-c3sc(-c4cc5c(C#C[Si](C(C)C)(C(C)C)C(C)C)c6oc(C)cc6c(C#C[Si](C(C)C)(C(C)C)C(C)C)c5o4)cc3OCCCCCCCCCCCCCCCCCCCC)nc2s1
2249,CCCCCCCCOc1cccc(-c2nc3c(-c4ccc(-c5cc6c(-c7cc(CCCCCCCC)c(CCCCCCCC)s7)c7oc(C)cc7c(-c7cc(CCCCCCCC)c(CCCCCCCC)s7)c6o5)s4)cc(F)c(-c4ccc(C)s4)c3nc2-c2cccc(OCCCCCCCC)c2)c1
2250,CCCCCCCCOc1cccc(-c2nc3c(-c4ccc(C)s4)c(F)c(F)c(-c4ccc(-c5cc6c(-c7cc(CCCCCCCC)c(CCCCCCCC)s7)c7oc(C)cc7c(-c7cc(CCCCCCCC)c(CCCCCCCC)s7)c6o5)s4)c3nc2-c2cccc(OCCCCCCCC)c2)c1
2251,CCCCCCC(CCCC)COC(=O)c1sc2c(C)sc(-c3cc4sc5c(CC(CCCC)CCCC)c6c(sc7cc(C)sc76)c(CC(CCCC)CCCC)c5c4s3)c2c1F
2252,CCCCC(CC)CCC(CC(CC)CCCC)OC(=O)c1sc2c(C)sc(-c3cc4sc5c(CC(CCCC)CCCC)c6c(sc7cc(C)sc76)c(CC(CCCC)CCCC)c5c4s3)c2c1F
2253,CCCCCCC(CCCC)COC(=O)c1sc2c(-c3cc4sc5c(OCC(CCCC)CCCCCC)c6c(sc7cc(C)sc76)c(OCC(CCCC)CCCCCC)c5c4s3)sc(C)c2c1F
2254,CCCCCCC(CCCC)COc1c2sc3cc(-c4sc(C)c5c(F)c(C(=O)OCC(CC)CCCC)sc45)sc3c2c(OCC(CC)CCCC)c2sc3c(sc4c(OCC(CC)CCCC)c5cc(C)sc5c(OCC(CC)CCCC)c43)c12
2255,CCCCCCC(CCCC)COC(=O)c1sc2c(-c3cc4sc5c(OCC(CCCC)CCCCCC)c6c(sc7c6sc6c(OCC(CC)CCCC)c8cc(C)sc8c(OCC(CC)CCCC)c67)c(OCC(CCCC)CCCCCC)c5c4s3)sc(C)c2c1F
2256,CCCCCCC(CCCC)COc1c2sc3c(sc4c(OCC(CC)CCCC)c5cc(-c6sc(C)c7c(F)c(C(=O)OCC(CC)CCCC)sc67)sc5c(OC[C@H](CC)CCCC)c43)c2c(OCC(CC)CCCC)c2sc3c(sc4c(OCC(CC)CCCC)c5cc(C)sc5c(OCC(CC)CCCC)c43)c12
2257,CCCCCCC(CCCC)COC(=O)c1sc2c(-c3cc4c(OCC(CC)CCCC)c5sc6c(sc7c(OCC(CCCC)CCCCCC)c8c(sc9c8sc8c(OCC(CC)CCCC)c%10cc(C)sc%10c(OCC(CC)CCCC)c89)c(OCC(CCCC)CCCCCC)c76)c5c(OC[C@H](CC)CCCC)c4s3)sc(C)c2c1F
2258,CCCCCCCCCCc1cc(-c2c3sc4cc(-c5sc(C)c6cc(C(=O)C(CC)CCCC)sc56)sc4c3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3sc4cc(C)sc4c23)sc1CCCCCCCCCC
2259,CCCCCCCCCCc1cc(-c2c3sc4cc(-c5sc(C)c6c7c(sc56)C(=O)N(CCCCCCCC)C7=O)sc4c3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3sc4cc(C)sc4c23)sc1CCCCCCCCCC
2260,CCCCCCCCC(CCCCCC)COc1c2sc3cc(-c4ccc(C5=C6C(=O)N(CC(CCCCCC)CCCCCCCC)C(c7ccc(C)s7)=C6C(=O)N5CC(CCCCCC)CCCCCCCC)s4)sc3c2c(OCC(CCCCCC)CCCCCCCC)c2sc3cc(C)sc3c12
2261,CCCCCCCCCCc1cc(-c2c3sc4cc(-c5ccc(C6=C7C(=O)N(CC(CCCC)CCCCCC)C(c8ccc(C)s8)=C7C(=O)N6CC(CCCC)CCCCCC)s5)sc4c3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3sc4cc(C)sc4c23)sc1CCCCCCCCCC
2262,CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc5sc6c(C#C[Si](C(C)C)(C(C)C)C(C)C)c7c(sc8cc(C)sc87)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c6c5s4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccc(C)s1
2263,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc5c(OCC(CC)CCCC)c6sc(C)cc6c(OCC(CC)CCCC)c5s4)s3)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(=O)C2=C1c1ccc(C)s1
2264,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc5sc6cc(C)sc6c5s4)s3)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(=O)C2=C1c1ccc(C)s1
2265,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc5sc6c(CC(CC)CCCCC)c7c(sc8cc(C)sc87)c(CC(CC)CCCCC)c6c5s4)s3)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(=O)C2=C1c1ccc(C)s1
2266,CCCCCCCCC(CCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCC)CCCCCCCC)c3cc(-c4cc5sc6c(OCC(CC)CCCC)c7c(sc8cc(C)sc87)c(OCC(CC)CCCC)c6c5s4)ccc32)c2ccc(C)cc21
2267,CCCCCCCCCCc1cc(-c2c3sc4cc(-c5sc(-c6cc7c(cc(-c8cc(CCCCCC)c(C)s8)c8nsnc87)c7nsnc67)cc5CCCCCC)sc4c3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3sc4cc(C)sc4c23)sc1CCCCCCCCCC
2268,CCCCCCCCCCCCc1c(C)sc2c1[P@](=O)(c1ccccc1)c1c-2sc(-c2cc3sc4c(-c5cc(CCCCCCCCCC)c(CCCCCCCCCC)s5)c5c(sc6cc(C)sc65)c(-c5cc(CCCCCCCCCC)c(CCCCCCCCCC)s5)c4c3s2)c1CCCCCCCCCCCC
2269,CCCCCCCCCCC(CCCCCCCC)C[Ge]1(CC(CCCCCCCC)CCCCCCCCCC)c2cc(C)sc2-c2sc(-c3ccc(-c4cc(C#N)c(-c5ccc(C)s5)c5nsnc45)s3)cc21
2270,CCCCCCCCCCC(CCCCCCCC)C[Ge]1(CC(CCCCCCCC)CCCCCCCCCC)c2cc(C)sc2-c2sc(-c3ccc(-c4c(C#N)c(C#N)c(-c5ccc(C)s5)c5nsnc45)s3)cc21
2271,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)c3cc4c(cc32)sc2cc(-c3ccc(C)s3)sc24)c2cc3sc4cc(C)sc4c3cc21
